gene	ensg	P_withShet	beta_withShet	betaSE_withShet	P_pearson	R_pearson	R_pearson_CIlower	R_pearson_CIupper
CLPTM1	ENSG00000104853	0.917723661745678	-0.000992885462317322	0.00961130059288118	0.899078211479815	0.001225127359707	-0.0177065575966069	0.0201559341628411
RELB	ENSG00000104856	0.0568751647050063	0.0182980798844152	0.00960794162878118	0.0448022366801489	0.0193808712365145	0.00044976197205479	0.0382980937743407
CLASRP	ENSG00000104859	0.393915627788619	-0.0081924068694733	0.00960904739644991	0.347821134664872	-0.00906877759047021	-0.0279952455524742	0.00986419021257919
LIN7B	ENSG00000104863	0.877292899620473	-0.00148392174504855	0.00961054777757684	0.970768832611393	0.000353978419437696	-0.0185774203569249	0.0192851234689534
PPP1R37	ENSG00000104866	0.0474785742694557	0.0190445171205916	0.00960760355802327	0.0392709576312626	0.0199103704201933	0.000979465324577299	0.0388270096907367
FCGRT	ENSG00000104870	0.669049501313033	0.00410767704144132	0.00960939539779432	0.596612350088348	0.00511275324401937	-0.0138198586772012	0.0240417005095632
PIH1D1	ENSG00000104872	0.0980259792615564	-0.0158982075547491	0.00960823337707248	0.122330777929345	-0.0149243632204969	-0.0338460747290415	0.00400804348513286
CKM	ENSG00000104879	0.777236624375473	0.00271862249476434	0.00960884601955635	0.714026411919271	0.00353973892924332	-0.0153916836855	0.0224686245761135
ARHGEF18	ENSG00000104880	0.562417953514919	0.00556944604314173	0.00961456410306841	0.833868269585705	0.00202609837089144	-0.0169058243636482	0.020956568831852
PPP1R13L	ENSG00000104881	0.781181400217944	0.00267007527091942	0.00961195952915402	0.587362876317987	0.00524203064013871	-0.0136906022764203	0.024170906244205
PEX11G	ENSG00000104883	0.595843841456632	-0.00509761590372205	0.00961084331294036	0.75453700838047	-0.00302028877241986	-0.0219503079837634	0.0159118953207723
ERCC2	ENSG00000104884	0.549855096105896	-0.00574612162947714	0.00960895989494519	0.630168077354153	-0.00465091541045729	-0.0235792306478749	0.0142807331562997
DOT1L	ENSG00000104885	0.171285553537254	0.0131472971416518	0.00960935823865109	0.134252988724064	0.0144653525240711	-0.00446714507688291	0.0333874837274344
PLEKHJ1	ENSG00000104886	0.716423186575886	0.00349096664089491	0.0096102942352745	0.59085536916141	0.00519310788786722	-0.0137395171577933	0.0241220106853303
RNASEH2A	ENSG00000104889	0.825396523664557	-0.00211996513881021	0.00960934830433855	0.75390936553063	-0.00302826921649203	-0.0219582846542891	0.0159039168232696
CD37	ENSG00000104894	0.107263558878655	0.0154768259776411	0.00960845621561316	0.137388146311913	0.0143499213856079	-0.00458259781763601	0.0332721568792118
SF3A2	ENSG00000104897	0.0566296382780641	-0.0183144801007825	0.00960701855870774	0.0636198061760531	-0.0179152825006897	-0.0368331820124475	0.00101545312234914
LYL1	ENSG00000104903	0.0159660783494203	-0.0231574083787399	0.00960859309665172	0.0299993205577949	-0.0209606825777442	-0.0398761335164535	-0.00203021390766917
OAZ1	ENSG00000104904	0.545837821455551	-0.00580425805725292	0.00960925350419198	0.485835130425213	-0.00673238860337897	-0.0256603924013979	0.0122004406598575
TRMT1	ENSG00000104907	0.319884004265251	-0.0095585431503198	0.00960906329649055	0.377946855092353	-0.00851685754384692	-0.0274437069428769	0.0104160961792598
STX10	ENSG00000104915	0.941451598713164	0.000705766928475189	0.00960916896608525	0.89511641814349	0.0012734952600593	-0.0176582047438137	0.0202042824414668
RETN	ENSG00000104918	0.1913089552012	-0.0843061721447238	0.0643348289218942	0.195622285626324	-0.0834764386451397	-0.207397835511954	0.0430816974028965
FCER2	ENSG00000104921	0.474973202027811	-0.00686652814577541	0.00961111771010939	0.343542614136728	-0.00914957561678823	-0.028075986771557	0.00978339327953188
TBC1D17	ENSG00000104946	0.324587466564614	0.00946961527212581	0.0096126534095473	0.197324767587936	0.0124531911422324	-0.00647961074114573	0.0313770681327161
IL4I1	ENSG00000104951	0.348284902023501	-0.00901303633566842	0.0096091665158187	0.295581841279853	-0.0101035827573202	-0.0290293044991351	0.00882938035508884
YJU2B	ENSG00000104957	0.562233742756652	-0.00556867179098548	0.00960869780628526	0.619738008369261	-0.00479321052348596	-0.0237214493409316	0.0141384636021504
PTOV1	ENSG00000104960	0.158241610682759	0.0135580805155655	0.00960810531398889	0.161651920810959	0.0135188001925028	-0.00541385965058071	0.0324417717152301
TLE5	ENSG00000104964	0.0108791559432759	0.0244698303068716	0.0096073095552893	0.00634365632464166	0.0263606325418301	0.00743395097148228	0.0452684340586275
NOVA2	ENSG00000104967	0.1291790432094	-0.0145827760398339	0.00960996435209523	0.204010246678057	-0.0122690812518893	-0.0311922278304936	0.00666285749236139
SGTA	ENSG00000104969	0.54236029034676	-0.0058543743469317	0.00960887895476602	0.561260811594298	-0.00561207736029175	-0.0245407443431428	0.0133206121560312
LILRB1	ENSG00000104972	0.155843482223067	0.0136366128048226	0.0096080503782735	0.143783592171147	0.0141206047597962	-0.00481195586144892	0.0330430459425231
MED25	ENSG00000104973	0.460992228758033	0.00708672508987376	0.00961250061453316	0.304084649186896	0.00992738457163074	-0.00900558220403133	0.0288532362351492
SNAPC2	ENSG00000104976	0.344771646965594	0.00908142951971494	0.00961180053127528	0.218091544763269	0.0118963619227365	-0.00703561375598808	0.0308198124540317
C19orf53	ENSG00000104979	0.72733726922073	-0.00335064484796713	0.00960954409214078	0.817622650360033	-0.00222761098650756	-0.0211579930060883	0.0167043677461718
TIMM44	ENSG00000104980	0.122182278949046	-0.0148545345643973	0.00960960641610007	0.0784480317050702	-0.0169971464717136	-0.0359159812899283	0.00193386701333672
CCDC61	ENSG00000104983	0.500791542436597	-0.00646932771338834	0.00960884963567082	0.501056391444492	-0.00649940082389955	-0.0254275464534539	0.0124334032903494
IL27RA	ENSG00000104998	0.163597351177541	0.0133858241328389	0.00960817866114141	0.20052292166349	0.0123642578984445	-0.00656767057101054	0.0312873260183355
ASF1B	ENSG00000105011	0.897764040034261	-0.00123463606199764	0.00960884996842769	0.963109041634418	-0.000446774042702277	-0.0193770013985403	0.0184837735247068
TNNT1	ENSG00000105048	0.838707650534129	0.00195635088494929	0.00961107282200141	0.655731389513532	0.00430630947670405	-0.0146252740163444	0.0232348066113157
VRK3	ENSG00000105053	0.445641668710598	0.00733163588724151	0.00961237010577394	0.293779988160276	0.010141354953816	-0.00879160722025162	0.0290670486910164
FAM32A	ENSG00000105058	0.365415680533126	0.00869732893374028	0.00960890413302175	0.30378476609473	0.00993307923865283	-0.00899900414668449	0.0288580440953254
PPP6R1	ENSG00000105063	0.0871325583046349	0.0164391782824325	0.00960862038964524	0.119808995925015	0.0150258890989902	-0.00390649642415769	0.0339475067016362
C19orf44	ENSG00000105072	0.689355724695603	-0.00384114079794092	0.00960908910943342	0.656490893988492	-0.00429635692686912	-0.0232257421334463	0.0146361077926345
MED26	ENSG00000105085	0.338965455160347	-0.00919010975138881	0.00961053132281923	0.474652590293367	-0.00690575728408528	-0.0258327714386976	0.0120262061249622
RASAL3	ENSG00000105122	0.0791463665561283	0.0168702387462233	0.00960813917209625	0.100289528490206	0.0158746103467408	-0.00305758282242838	0.0347954276792647
AKAP8	ENSG00000105127	0.617975263036043	0.00479309718286116	0.00961048001327784	0.76122676344002	0.0029353556372023	-0.0159968075899498	0.0218654148597937
ILVBL	ENSG00000105135	0.22961710254017	0.0115443328621437	0.00960895282525136	0.281175714227823	0.0104100390788611	-0.00852291486137702	0.0293355320541222
ZNF419	ENSG00000105136	0.967602316259834	-0.000390285268024108	0.00960901162037739	0.99342448443356	-0.000079610101891056	-0.0190108557344287	0.0188516925940759
SLC1A6	ENSG00000105143	0.0480234495797643	0.0248795027509074	0.0125809819013113	0.0410046276880853	0.0258222538698169	0.00105600348478938	0.0505568465923666
CCNE1	ENSG00000105173	0.22091650866449	-0.011766137251761	0.00961155336160562	0.345726621565593	-0.00910825195878205	-0.0280346921981191	0.00982471640927749
URI1	ENSG00000105176	0.756620178739169	-0.00297811885804354	0.00960900330939387	0.768307291897901	-0.00284570758028275	-0.0217758087391447	0.0160864333262518
PDCD5	ENSG00000105185	0.824099380042883	-0.00213596161977216	0.00960928574671927	0.770266658314561	-0.00282094318736889	-0.0217510558771016	0.0161111914996863
ANKRD27	ENSG00000105186	0.622064283664652	-0.00473696889961261	0.0096096036528113	0.715584204528483	-0.00351974207763071	-0.0224495204783739	0.0154125591947413
TIMM50	ENSG00000105197	0.130039717790882	-0.0145477592414946	0.00960843315440908	0.098879720609004	-0.015940097464485	-0.0348599696280295	0.00299119637475408
DYRK1B	ENSG00000105204	0.819806934693659	0.00218902860323025	0.00960947873971195	0.739337208036523	0.003214148213422	-0.0157180824834171	0.0221440750766732
CLC	ENSG00000105205	0.12545596735023	0.0147270737813131	0.00961053159084275	0.0769622321267246	0.0170831959065089	-0.00184867625190806	0.0360028266365223
GPI	ENSG00000105220	0.391266304405673	-0.00823863462108252	0.00960932982162087	0.329729010423538	-0.00941492731374636	-0.0283411501685038	0.00951804343387251
AKT2	ENSG00000105221	0.907126510955282	-0.00112115203452011	0.00960988691867137	0.978426065990734	0.000261225591967268	-0.0186701410222948	0.0191924049633186
PLD3	ENSG00000105223	0.0728732248667666	0.0172346215747189	0.00960788183292376	0.0552477829176991	0.0185148660960979	-0.000415670832802144	0.0374321376081347
PRX	ENSG00000105227	0.778479217623034	0.00270336656151247	0.00960997088967844	0.668222016229044	0.00414012203377509	-0.0147923116390492	0.0230695881747262
PIAS4	ENSG00000105229	0.129463338333679	0.0145684973043121	0.00960768305132971	0.117486352882957	0.0151201837253984	-0.00381129842524543	0.0340408314233085
NUMBL	ENSG00000105245	0.358276032135377	-0.00882768246751469	0.00960894167286363	0.396094787701805	-0.00819742838594169	-0.0271244932806386	0.0107355119183525
EBI3	ENSG00000105246	0.461140320689726	-0.00708163846399711	0.00960877541131939	0.469702309317148	-0.006983684186573	-0.0259115327059668	0.0119491698978586
YJU2	ENSG00000105248	0.583361110124583	-0.00527249908625809	0.00961260501402037	0.40010689821695	-0.00812801519082798	-0.0270551264030225	0.010804921686479
TBCB	ENSG00000105254	0.488809625453267	-0.0066516827419941	0.00960910269964165	0.578017810779487	-0.00537335390457266	-0.0243012732254617	0.0135584164922815
FSD1	ENSG00000105255	0.766207119095379	0.00285812551095186	0.00961207746938343	0.571005803387045	0.00547298765123184	-0.0134596811990132	0.0244017336564167
POLR2I	ENSG00000105258	0.171550972722057	-0.0131369520549548	0.00960774974799176	0.179379804770224	-0.0129689055075793	-0.0318914671854284	0.0059629496739666
OVOL3	ENSG00000105261	0.85041740760833	0.00181267384172107	0.00961169594519145	0.660450994552888	0.00424349267605669	-0.0146889616418107	0.023172905371296
CLIP3	ENSG00000105270	0.962129227825843	-0.000456429340778513	0.0096124952379364	0.811023839109034	0.00230973607295905	-0.0166222650405011	0.0212400816080931
SLC1A5	ENSG00000105281	0.118063163466659	-0.0150225293428066	0.00961084744835158	0.0692917631584749	-0.0175460160130827	-0.0364651777160144	0.00138571856308444
PRKD2	ENSG00000105287	0.0819624856218783	0.0167155522790354	0.00960898944995419	0.0566468778336803	0.0184104943583873	-0.000520961498660692	0.0373287582967145
TJP3	ENSG00000105289	0.471707052071082	0.00691607914649999	0.0096092712184154	0.411553213312021	0.00793224750276979	-0.011000678726429	0.0268594883633143
APLP1	ENSG00000105290	0.648875177452347	0.00437898890936517	0.00961700327737271	0.370842131386777	0.00864447199252295	-0.0102884860113585	0.027571234220238
CCDC9	ENSG00000105321	0.783366211503709	-0.00264201386580176	0.00960935495341276	0.856920018418969	-0.00174164574100154	-0.0206722384289697	0.017190195330974
HNRNPUL1	ENSG00000105323	0.258370762103301	0.0108610882659248	0.00960894326261654	0.215507067158042	0.0119639990368838	-0.00696885364908487	0.0308882773193974
FZR1	ENSG00000105325	0.128530961460797	0.0146056747896052	0.00960875718206323	0.0988047735344293	0.0159443830141236	-0.00298779312791843	0.0348651333453912
BBC3	ENSG00000105327	0.527091846491163	0.00607789908105729	0.00960974860174731	0.631614621119343	0.00463147675021216	-0.0143010514466906	0.023560685239254
TGFB1	ENSG00000105329	0.169884800636989	0.013188823646818	0.00960817828641896	0.169930167671737	0.0132569639265016	-0.00567573480377932	0.0321801619161884
DENND3	ENSG00000105339	0.447907977574257	0.00729251573808582	0.00960887722682378	0.420740021047103	0.0077774512754756	-0.011155465506697	0.0267047936242769
DMAC2	ENSG00000105341	0.189297159104394	0.0126133232471329	0.00960836091024127	0.174205391912558	0.0131254731293115	-0.00580724415012539	0.0320487838697712
PLIN3	ENSG00000105355	0.37581230335373	0.0085103392144605	0.00960886859029245	0.346584690456261	0.00909206195404099	-0.0098409061894232	0.0280185135706741
MYH14	ENSG00000105357	0.216754637215304	0.0118697139145886	0.0096089517959388	0.177445629100404	0.0130274116299464	-0.0059053190565263	0.0319508060305363
CD79A	ENSG00000105369	0.88158918544865	0.00143169975528313	0.00961140041302321	0.70074533676814	0.00371243474434443	-0.0152199092121188	0.0226421177151343
LIM2	ENSG00000105370	0.0721493150198267	-0.0172809991546794	0.00960935097790211	0.118907634424248	-0.015061880775174	-0.0339825826521847	0.00386961379625271
NOP53	ENSG00000105373	0.0816511083957807	0.0167320110378221	0.00960864850995004	0.0596340666529431	0.018192851280389	-0.000738677414540217	0.0371113439034658
NKG7	ENSG00000105374	0.0140072325325671	0.023611319187748	0.00960793437172643	0.024603178087972	0.0217088545418286	0.00277872224656852	0.0406234335584263
ETFB	ENSG00000105379	0.558108385386302	-0.00562795226182106	0.00960939512884744	0.637647157301132	-0.00454971175034228	-0.0234789637481598	0.014382801351009
CD33	ENSG00000105383	0.012131303084595	0.0241013353044044	0.00960699235979941	0.0183520654257286	0.0227793578867586	0.00384974377482	0.0416926525367371
CRX	ENSG00000105392	0.074672346808186	0.0171270397461835	0.00960765376760628	0.0704445719910327	0.0174738605417285	-0.00145789601803264	0.0363930959007522
BABAM1	ENSG00000105393	0.632003332171277	-0.00460206991815255	0.00960921061401383	0.57861497824476	-0.0053651671542893	-0.0242939739128882	0.0135674851719221
TYK2	ENSG00000105397	0.501813815482703	0.0064538701316656	0.00960881626292181	0.502176909219258	0.00648239946244547	-0.0124504027361936	0.025410555361193
CDC37	ENSG00000105401	0.60092667689618	0.00502627248950992	0.0096089219904173	0.581339459052866	0.00532672441142182	-0.0136059219168054	0.024255552724906
NAPA	ENSG00000105402	0.35951590554519	-0.00880430923551866	0.00960825880990441	0.382230952529538	-0.00844022680787679	-0.0273662455557627	0.0104918407837327
RABAC1	ENSG00000105404	0.782412195151521	-0.00265387388198594	0.00960908462212902	0.820135555707918	-0.00219637938067046	-0.0211267752080454	0.0167355907737447
ATP1A3	ENSG00000105409	0.72673560857042	-0.00335847181607662	0.00960990248198385	0.840417965160748	-0.00194510877508934	-0.0208756143484393	0.0169867910202941
MEIS3	ENSG00000105419	0.0691938263118404	0.0174607707526115	0.00960790142846955	0.057435279105797	0.0183521428968576	-0.000579332664563229	0.0372704683227054
PTPRS	ENSG00000105426	0.307445150106052	0.00980650499176927	0.00960813391871338	0.298352536666585	0.0100453316292205	-0.00888674953226722	0.0289702138326502
MEGF8	ENSG00000105429	0.127810436010001	0.0146320916649299	0.00960797442252773	0.133450324955291	0.0144952397068233	-0.00443725221865279	0.0334173438254565
KDELR1	ENSG00000105438	0.90427952498657	-0.00115557886500834	0.00960901253391912	0.881897064565909	-0.00143512312168293	-0.0203658440921735	0.0174966265232707
CYTH2	ENSG00000105443	0.55648128738796	-0.00565092559427104	0.00960887411332115	0.554236417394763	-0.00571306094539625	-0.0246416700968519	0.0132196431162202
CLEC11A	ENSG00000105472	0.594499836181129	0.00511656968801776	0.00961142432007634	0.438818856589916	0.00747850186336122	-0.0114543941061136	0.0264060376449092
LIG1	ENSG00000105486	0.792023473897784	-0.00253390322584159	0.00960938322049271	0.868192740879316	-0.00160310631290793	-0.0205337574212715	0.0173286938771334
SIGLEC6	ENSG00000105492	0.453630278396468	0.00720138078824477	0.00960947927166272	0.362637303971587	0.00879333960166031	-0.0101387393455782	0.0277191166787378
ZNF175	ENSG00000105497	0.365335634817153	-0.00870126187334941	0.00961164440008282	0.527075122130546	-0.00610962164591313	-0.025037999961839	0.0128231357996488
PLA2G4C	ENSG00000105499	0.584637183990847	-0.00525267429671637	0.00960901210522183	0.544624377532531	-0.00585226657844963	-0.024780795376916	0.0130804569008604
CABP5	ENSG00000105507	0.622322487382808	0.00473370413860322	0.00961010416488388	0.510781440553077	0.00635250580874915	-0.0125802813930384	0.025280739805136
HAS1	ENSG00000105509	0.836822368412947	0.00380450254506524	0.0184704141541193	0.799714410097485	0.00470529473559236	-0.0316358812696274	0.0410340463273822
RAB3D	ENSG00000105514	0.645446256370076	-0.00442119148016897	0.0096089779698717	0.609649080625499	-0.00493207804541428	-0.0238611244039581	0.0140005034730984
DBP	ENSG00000105516	0.478880039445862	0.00680440831535131	0.0096089841722885	0.440642692964126	0.00744874171008862	-0.0114841520022929	0.0263762965626496
TMEM205	ENSG00000105518	0.920875691128058	0.000954972475215873	0.00961384367827433	0.81180069551432	-0.00230005919762866	-0.0212304090450247	0.0166319392919525
RASIP1	ENSG00000105538	0.189996812113486	0.0125948395726061	0.00960945460974752	0.13345930325708	0.014494228461008	-0.00443738031259209	0.0334154511211396
BCAT2	ENSG00000105552	0.824310749693088	-0.00213331500366851	0.00960911757295286	0.866277992069952	-0.00162661416591281	-0.0205572554124698	0.017305193012297
MIER2	ENSG00000105556	0.218071800438492	0.0118350254117327	0.00960834925589779	0.216108147892763	0.0119483460725746	-0.00698450808930371	0.0308726370460181
PLEKHA4	ENSG00000105559	0.337620032124195	-0.00921615448234223	0.00961096032088304	0.472171318849296	-0.00694492192012684	-0.0258727945470449	0.0119879284916092
PPP2R1A	ENSG00000105568	0.735823116206711	-0.00324291424724184	0.00961152510747636	0.560549101228249	-0.00562228094135913	-0.0245509420983355	0.013310410062184
TNPO2	ENSG00000105576	0.638202084704785	-0.00451933614011563	0.00961095745292852	0.786982612268598	-0.00261040446476547	-0.0215406142487877	0.0163216764086483
WDR83OS	ENSG00000105583	0.86426145044687	0.00164271660957616	0.0096089923405973	0.862686023137242	0.00167073978141404	-0.0172610804575139	0.0206013624603108
GCDH	ENSG00000105607	0.306747535227365	-0.00982176373425254	0.0096092151146769	0.238731781473176	-0.0113800568477145	-0.0303039197456648	0.0075519613021254
DNASE2	ENSG00000105612	0.712060514375949	0.00354825501076481	0.00961326317172353	0.494700090926947	0.00659622794952533	-0.0123365868659577	0.0255243148848813
MAST1	ENSG00000105613	0.703346250878606	-0.00365911636692186	0.00960858351691733	0.735990118510233	-0.00325685700780675	-0.0221858804078215	0.0156745006201388
PRPF31	ENSG00000105618	0.707391122204593	0.00360710755073072	0.00960941636816445	0.603547973469932	0.00501618029958454	-0.0139155323340005	0.0239442978297401
TFPT	ENSG00000105619	0.839910452671932	0.001941052769222	0.00960855723055283	0.837749385410003	0.00197799771853909	-0.0169530283141509	0.0209076060873864
JAK3	ENSG00000105639	0.146718305711269	0.0139438106722744	0.00960763349113739	0.151105384579489	0.013866833795266	-0.00506488699972305	0.032788617871517
SLC5A5	ENSG00000105641	0.322866556930572	0.00949933331947364	0.00960858355477657	0.328301084143326	0.00944276301978327	-0.00949020776751287	0.028368965967285
KCNN1	ENSG00000105642	0.513624850657526	0.00628091953552272	0.00961523762671808	0.293316634929335	0.010150619743925	-0.00878145889800167	0.029075423988833
ARRDC2	ENSG00000105643	0.0387035428960149	0.0198634208559241	0.00960708994807219	0.0392181146720302	0.019915726187125	0.000984823210902786	0.0388323595038995
PIK3R2	ENSG00000105647	0.92360632440099	0.000921577536980104	0.00961034861501575	0.785556118777003	0.00262832154421922	-0.0163037639741178	0.021558523130712
RAB3A	ENSG00000105649	0.693107863851448	-0.00379303345412299	0.00961109300303409	0.537912348489707	-0.00595019691439579	-0.0248786687456774	0.0129825397855208
PDE4C	ENSG00000105650	0.63698659605201	-0.00453546432165488	0.00961046653534725	0.80040897419194	-0.00244208253719725	-0.0213714857813401	0.0164890709845027
ISYNA1	ENSG00000105655	0.606957313075376	0.00494322747099404	0.00960901009819071	0.576406106322279	0.00539639705173496	-0.0135362601058951	0.0243251862585338
ELL	ENSG00000105656	0.262815441507379	0.010759890439683	0.00960858663500184	0.240655321653699	0.0113341065302222	-0.00759879822110861	0.0302588881926277
CRTC1	ENSG00000105662	0.42605040481672	0.00764896023450508	0.00960926183162976	0.366424442603357	0.00872458814416694	-0.0102083722320716	0.0276512953310686
COMP	ENSG00000105664	0.211225795648061	0.0120132741370688	0.00960849258916803	0.172489456175265	0.0131773413255047	-0.0057544853825969	0.0320997252164793
COPE	ENSG00000105669	0.428705172957387	-0.00760527643405808	0.00960942423992099	0.34196175681192	-0.00917916357094893	-0.0281046711972367	0.00975292238605588
ETV2	ENSG00000105672	0.111905793450633	-0.0152748784653429	0.00960795387250506	0.129701551828358	-0.0146366975293493	-0.0335586729960211	0.00429576707467797
ARMC6	ENSG00000105676	0.776288874740273	-0.00273055109590659	0.00960900946770626	0.799673397005518	-0.00245139231547741	-0.0213816743193481	0.0164806468022461
TMEM147	ENSG00000105677	0.0308632468401379	-0.0207457064098801	0.00960842354265973	0.0196403482300196	-0.0225351661094539	-0.0414487575491271	-0.00360542997167227
HAMP	ENSG00000105697	0.33139223464647	0.00933305678006373	0.00960826196330856	0.309102009528647	0.0098244870524391	-0.00910759803015295	0.0287495314137171
USF2	ENSG00000105698	0.639804362082996	0.00449728218224014	0.0096098717684043	0.747874785730375	0.00310510500299436	-0.0158270996550051	0.022035083985744
LSR	ENSG00000105699	0.322979022704168	0.0094980774144088	0.00960954656067151	0.256644561435814	0.0109574747362235	-0.007975453967842	0.0298825502152852
KXD1	ENSG00000105700	0.0229562959784171	-0.0218723160904283	0.00961636614739426	0.074425011738132	-0.0172319372405776	-0.0361514181176749	0.0016998915865484
FKBP8	ENSG00000105701	0.462439446043997	0.00706224840865339	0.00961030179958688	0.357173319152329	0.00889433656983908	-0.0100386280298352	0.0278209263351506
SUGP1	ENSG00000105705	0.282082174963884	0.0103359442317868	0.00960850540400631	0.286170729455538	0.0103026071487865	-0.0086303504117374	0.0292281807252995
HPN	ENSG00000105707	0.0895237831871559	0.0163181904854013	0.00960985164757575	0.0530462439375686	0.0186850392761645	-0.000245438778147262	0.0376021300737309
ZNF14	ENSG00000105708	0.82901614968261	0.00207526579368732	0.00960909835996624	0.854819316456662	0.00176750171757539	-0.0171643469038543	0.0206980834219593
PBX4	ENSG00000105717	0.226429180172064	0.0116230801515158	0.00960840872772066	0.242472710987668	0.0112904301827453	-0.00764247762166004	0.0302152461928179
ERF	ENSG00000105722	0.871225037293271	0.00155773999871087	0.00960936123534317	0.842817083813544	0.00191547719305194	-0.0170164141475663	0.0208459955509113
GSK3A	ENSG00000105723	0.425704903188831	-0.0076557099017392	0.00961056246305848	0.563381148648612	-0.00558171572894303	-0.024510400023884	0.0133509693387131
ATP13A1	ENSG00000105726	0.934285702431373	0.000792442680940036	0.00961049968400579	0.788182517768783	0.00259534033397203	-0.016336736624729	0.0215255570008246
ZNF574	ENSG00000105732	0.0785711063723889	0.016901935545859	0.00960770834573003	0.0883985660934975	0.0164584846966826	-0.00247356029964485	0.0353787356712967
SIPA1L3	ENSG00000105738	0.305273166558924	0.00985117984765209	0.00960865863980453	0.299804795703168	0.0100156567081406	-0.00891730837926176	0.028941443430009
ZNF85	ENSG00000105750	0.980767463695588	0.000231697281078789	0.00961108101100654	0.806826759720665	0.00236205716344596	-0.0165699580754519	0.0212923793215909
ETHE1	ENSG00000105755	0.458818701719294	0.0071205748744084	0.00961174511177549	0.317491775979371	0.00965607698739967	-0.00927689312994346	0.0285821264062369
SMG9	ENSG00000105771	0.237133341277418	-0.0113606519228474	0.00960936031406419	0.184381657974181	-0.0128218967235434	-0.0317454652771819	0.00611086087950851
AVL9	ENSG00000105778	0.122519306717509	-0.0148396117328232	0.00960861497547375	0.0968544898182984	-0.0160373153491986	-0.0349579761535681	0.0028948378274874
GTPBP10	ENSG00000105793	0.0930285463731168	-0.0161400219172262	0.00960839266166094	0.121289806774388	-0.0149660720158373	-0.0338877449931963	0.00396632603487394
CDK6	ENSG00000105810	0.755280451447569	0.00299650550093359	0.00961366578974958	0.969928060285996	-0.000364147622155701	-0.0192944058559083	0.0185663716032367
PMPCB	ENSG00000105819	0.108429477444486	-0.0154254938324608	0.00960834728422662	0.136886280157036	-0.0143682616104748	-0.033290480567641	0.00456425419422483
DNAJC2	ENSG00000105821	0.236189797805571	-0.011383594135074	0.00960940393547368	0.182661120923962	-0.0128723340718289	-0.0317958600328412	0.00606041707350206
TFPI2	ENSG00000105825	0.817365420441893	0.00221906356381581	0.00960880998857553	0.758225389560947	0.00297329390984721	-0.0159579955346862	0.0219024523557119
BET1	ENSG00000105829	0.0252759570573645	-0.0214955627620456	0.00960707431002287	0.0183950606659582	-0.0227699077425847	-0.0416823320930987	-0.00384117221507741
NAMPT	ENSG00000105835	0.263561931477782	-0.010750821983434	0.00961551315219877	0.128808585272778	-0.0146708599654954	-0.0335928042489346	0.00426159792669626
PIK3CG	ENSG00000105851	0.0640449852660443	0.0177939128460511	0.00960764364221789	0.0738235000133036	0.0172678061462248	-0.00166401210614395	0.0361872507611676
PON3	ENSG00000105852	0.410729776900676	0.00790813042932318	0.00961308586007601	0.248298211205438	0.0111514401889851	-0.00778059354197875	0.0300754824596922
PON2	ENSG00000105854	0.84146288823415	0.00192348230664072	0.00961609047607797	0.543466158162976	0.00586912215805181	-0.0130636036226335	0.0247976411772896
ITGB8	ENSG00000105855	0.751496481537541	0.00304282153260481	0.009608660971663	0.710974241746056	0.00357928516331944	-0.015352146295088	0.0225081513113766
HBP1	ENSG00000105856	0.862121981366653	-0.00166888855311008	0.0096091080272907	0.826457561779609	-0.002117907071863	-0.0210483374297072	0.0168140413659311
DUS4L	ENSG00000105865	0.517126785024272	0.00622466535855535	0.00960889847580282	0.542736391118223	0.00587975164589987	-0.0130529755805511	0.0248082644926206
SP4	ENSG00000105866	0.0909765966176026	0.0162435235890914	0.0096091608269542	0.134216530696819	0.0144667070385629	-0.00446579030590525	0.0333888370151522
WDR91	ENSG00000105875	0.340694927237919	0.00915548548322862	0.00960867400662229	0.362567658069663	0.00879502595817421	-0.0101379363030437	0.0277216845528144
CBLL1	ENSG00000105879	0.338702543883973	0.00919451111926429	0.00960990152417922	0.399660508041062	0.00813571736978779	-0.0107972198967813	0.027062823451523
MTPN	ENSG00000105887	0.684994802056815	-0.00389823479498153	0.00960942616588362	0.771888868318389	-0.00280045413240589	-0.0217305763447696	0.0161316753913546
PTN	ENSG00000105894	0.717836198208735	-0.00347286664145956	0.00961050004674598	0.886067336760942	-0.0013840290191789	-0.0203138880299389	0.0175468219501643
PALS2	ENSG00000105926	0.547507792343439	-0.00577967455136309	0.0096084824793928	0.522904273461861	-0.00617113420246281	-0.0250985933738771	0.0127607477723289
GSDME	ENSG00000105928	0.749902297063425	-0.00306441078467362	0.00961304191728964	0.531566412945769	-0.00604335144528207	-0.0249717687507687	0.0128893974935292
ATP6V0A4	ENSG00000105929	0.395423983158207	0.00816584355766172	0.00960849946838676	0.356624113092432	0.00890408487307276	-0.0100279966629951	0.0278297851843307
ZC3HAV1	ENSG00000105939	0.617058390626951	0.00480485620486894	0.00960897672883085	0.591005167135217	0.00519101250634297	-0.01374161220018	0.0241199164664879
TTC26	ENSG00000105948	0.152670558972941	-0.0137456083807966	0.00961054258069563	0.236621139583996	-0.011431895263566	-0.0303565997619692	0.00750100239014912
OGDH	ENSG00000105953	0.983381783884499	0.000200168206214358	0.00960968643579511	0.883806903962822	0.00141174849059928	-0.0175199940364198	0.0203424790976686
